,name,current_rating,peak_rating,current_streak,best_streak
2032,Chris Curtis,1839.774258085372,2161.259557887418,-2,3
1888,Chris Daukaus,1801.9804322731031,2060.2036824490333,-4,4
1121,Chris Dempsey,1296.4746541692984,1505.3457876920104,-2,1
2178,Chris Duncan,1826.4167827059082,1837.7548679637416,2,2
1644,Chris Fishgold,1397.6827516489761,1535.9339533584932,-2,1
1315,Chris Gruetzemacher,1578.662500595026,1736.1119303476282,-1,1
1672,Chris Gutierrez,1921.044011369461,1948.4640717262484,2,7
84,Chris Haseman,1411.8742290034431,1411.8742290034431,-1,0
1141,Chris Heatherly,1260.0377232291214,1398.7044285423938,-2,0
967,Chris Holdsworth,1860.2168968603205,1860.2168968603205,2,2
1052,Chris Indich,1241.042003558064,1360.3599892988498,-2,0
1159,Chris Kelades,1551.4579277195826,1798.8200759855583,-1,1
145,Chris Leben,1579.8411659894805,1851.4810873100323,-4,5
118,Chris Liguori,1228.3014572489642,1228.3014572489642,-1,0
8,Chris Lytle,1852.5294569513414,1857.7832030187446,1,4
2306,Chris Padilla,1795.6962188785399,1795.6962188785399,3,3
267,Chris Price,1200.1499011189612,1398.2549111484984,-2,0
157,Chris Sanford,1360.3599892988498,1360.3599892988498,-1,0
788,Chris Saunders,1360.3599892988498,1360.3599892988498,-1,0
878,Chris Spang,1360.3599892988498,1360.3599892988498,-1,0
791,Chris Tickle,1360.3599892988498,1360.3599892988498,-1,0
498,Chris Tuchscherer,1266.544950249648,1528.8778273468208,-2,1
1147,Chris Wade,1771.135787296038,1959.5402767716785,1,4
629,Chris Weidman,1802.6674501212751,2470.141784033636,-1,9
379,Chris Wilson,1380.2961539910843,1703.1771489122052,-2,1
1278,Chris de la Rocha,1211.7939108573266,1278.6823739507365,-1,1
1851,Christian Aguilera,1487.131912007912,1736.1119303476282,-2,1
1400,Christian Colombo,1250.1611139563583,1423.5762914208135,-2,0
2179,Christian Leroy Duncan,1700.2001394017782,1740.0563395663098,1,2
568,Christian Morecraft,1456.6651039341994,1630.230635793559,-2,1
2056,Christian Rodriguez,1724.5104847384196,1932.9607675025043,-1,4
252,Christian Wellisch,1486.8933205857277,1623.6496929929233,-2,2
1553,Christina Marks,1360.3599892988498,1360.3599892988498,-1,0
1167,Christos Giagos,1595.8384200773032,1758.2588223539847,-2,2
19,Chuck Liddell,1769.045104595672,2154.1785658003446,-3,7
662,Chuck O'Neil,1360.3599892988498,1360.3599892988498,-1,0
1467,Cindy Dandois,1355.5001495683994,1355.5001495683994,-1,0
1765,Ciryl Gane,2303.9852988011503,2311.295596314313,2,7
551,Claude Patrick,1907.9078489533756,1907.9078489533756,-1,3
1116,Claudia Gadelha,1727.046967749483,1890.74996172984,-1,2
1416,Claudio Puelles,1819.7423058241206,1991.6282847456691,-2,5
2139,Claudio Ribeiro,1332.4570991126861,1434.7060370778654,-2,1
1032,Claudio Silva,1655.0056585275302,2094.7919903145385,-3,5
1139,Clay Collard,1445.323321238032,1533.8613000653186,-2,1
268,Clay Guida,1557.8537639078625,1930.3790715264934,-3,4
657,Clay Harvison,1359.6767143703933,1594.444770466196,-2,1
2162,Clayton Carpenter,1629.4722269762497,1771.2459108001162,-1,2
702,Clifford Starks,1444.5453818597496,1736.1119303476282,-2,1
885,Clint Hester,1551.413863288222,1932.424181870088,-3,4
2017,Cody Brundage,1495.7780633227644,1649.7793996253872,-1,2
838,Cody Donovan,1218.4304719439117,1627.8973675207237,-3,1
1882,Cody Durden,1512.8879960915885,1730.9882906748164,-2,4
1355,Cody East,1096.2048765906127,1158.4455442419412,-2,0
1217,Cody Garbrandt,1777.4691780358464,2187.4489948090672,-2,6
1022,Cody Gibson,1502.104679922845,1629.909846579518,-1,2
2340,Cody Haddon,1683.4223362727996,1683.4223362727996,1,1
598,Cody McKenzie,1427.0241347866317,1736.1119303476282,-1,1
1226,Cody Pfister,1300.4164968766936,1500.7829400530957,-2,1
1487,Cody Stamann,1614.2187076936266,1988.257807940811,-3,3
1138,Colby Covington,2112.436074937728,2312.90780799974,-2,7
2377,Colby Thicknesse,1360.3599892988498,1360.3599892988498,-1,0
654,Cole Escovedo,1155.5958588789329,1360.3599892988498,-3,0
324,Cole Miller,1448.2590368330902,1866.1023901541332,-3,2
1729,Cole Smith,1491.7614668452009,1785.0719179155433,-2,1
1761,Cole Williams,1185.1392524301045,1466.8042428253234,-2,0
840,Colin Fletcher,1177.4577880143509,1360.3599892988498,-2,0
321,Colin Robinson,1203.721354045818,1302.732672886979,-2,0
1998,Collin Anglin,1259.3624217495299,1360.3599892988498,-2,0
893,Collin Hart,1360.3599892988498,1360.3599892988498,-1,0
844,Colton Smith,1411.1484042475352,1736.1119303476282,-3,1
2296,Connor Matthews,1056.3375547097105,1169.8646883662684,-3,0
873,Conor McGregor,2165.5505771729877,2334.1508795644695,-2,7
641,Constantinos Philippou,1765.7107812893998,1915.6337806256283,-1,5
1107,Corey Anderson,2000.7093456618484,2074.841134938553,-1,4
372,Corey Hill,1206.1235230937843,1628.7464852664364,-2,1
2348,Cortavious Romious,1214.3327274175224,1263.822244570311,-2,0
1276,Cortney Casey,1524.9258581372324,1592.1196605424118,-1,2
1373,Cory Hendricks,1405.594248505016,1405.594248505016,-1,0
1932,Cory McKenna,1456.053563996216,1770.715044911201,-2,2
1569,Cory Sandhagen,2195.725774213575,2211.4883160868185,1,5
254,Cory Walmsley,1360.3599892988498,1360.3599892988498,-1,0
552,Court McGee,1682.3985367439145,1910.4179195046195,-1,3
248,Crafton Wallace,1340.1176720907104,1360.3599892988498,-2,0
1596,Craig White,1359.167788459686,1457.230052853019,-2,0
2110,Cristian Quinonez,1431.9190450629346,1638.9494005964484,-2,1
1358,Cristiane Justino,1976.6456972562305,1992.5052028169396,1,5
789,Cristiano Marcello,1319.1488237157444,1510.4852070958316,-2,1
1349,Cristina Stanciu,1171.4879574922797,1345.1696576333209,-2,0
711,Cub Swanson,1890.5114343711602,2073.5027963662064,1,6
713,Cung Le,1758.1212903051744,1863.680806077477,-1,2
582,Curt Warburton,1476.0660669206425,1550.087048814901,-1,1
1347,Curtis Blaydes,2165.6965783046126,2275.8351029677524,1,5
1575,Curtis Millender,1878.4268004394032,2164.5411914288256,-2,3
33,Curtis Stout,1212.0990904713592,1360.3599892988498,-2,0
1456,Cynthia Calvillo,1615.6050171498305,1900.525232099871,-5,3
1353,Cyril Asker,1395.8383031724748,1464.4198396672355,-1,1
549,Cyrille Diabate,1508.9912772388368,1871.2961638814784,-2,2
1772,Da Woon Jung,1597.2161720487495,1935.6080371955554,-4,4
2107,Da'Mon Blackshear,1766.8537053588059,1766.8537053588059,3,3
487,DaMarques Johnson,1540.3522506185545,1755.6898133244883,-3,2
1517,Daichi Abe,1493.2491346589973,1745.7910248772587,-2,1
27,Daiju Takase,1360.3599892988498,1360.3599892988498,-1,0
1976,Dakota Bush,1179.7262271655327,1264.373237436665,-2,0
1749,Dalcha Lungiambula,1297.029582186306,1736.1119303476282,-4,1
409,Dale Hartt,1339.4173650519429,1494.2195256103591,-1,1
634,Damacio Page,1089.4800898808999,1360.3599892988498,-3,0
1336,Damian Grabowski,1132.446896344606,1352.7362240469897,-3,0
1243,Damian Stasiak,1387.2911082070757,1579.7739840515324,-3,2
1345,Damien Brown,1441.256693693629,1566.1255294529565,-3,2
1351,Damir Hadzovic,1477.1022026892115,1743.5927048391234,-2,2
1676,Damir Ismagulov,1759.9885460064274,1930.1579235397087,-2,5
1151,Damon Jackson,1721.9355987585805,2062.4460244943507,-2,4
2091,Dan Argueta,1339.809697453787,1658.1107873510553,-2,1
364,Dan Barrera,1360.3599892988498,1360.3599892988498,-1,0
209,Dan Christison,1541.6772903697502,1661.6563971396795,-1,1
458,Dan Cramer,1509.7891729169182,1574.9572633898758,-1,1
412,Dan Evensen,1237.7909670124093,1349.9200309309572,-2,0
422,Dan Hardy,1835.2103799010872,2063.9494818322705,2,4
339,Dan Henderson,2007.0095329886224,2282.45725745794,-1,4
1095,Dan Hooker,2048.3198077130264,2048.3198077130264,3,4
1567,Dan Ige,1944.5712660240788,1971.4469785705971,1,6
271,Dan Lauzon,1260.0888386383394,1386.8592736242992,-3,0
417,Dan Miller,1484.248095130434,1869.5681321237766,-2,3
1592,Dan Moret,1192.9953812004455,1395.8524773911029,-3,0
750,Dan Stittgen,1337.0475955774975,1360.3599892988498,-2,0
2219,Daniel Barez,1450.0230241669829,1549.1555451637614,-1,1
894,Daniel Cormier,2360.9058598316387,2524.9419101991452,-2,7
2397,Daniel Frunza,1168.0792993164073,1168.0792993164073,-1,0
1291,Daniel Jolly,1096.4325215711265,1360.3599892988498,-2,0
1168,Daniel Kelly,1757.5341967068566,1918.3170445497967,-3,4
2026,Daniel Lacerda,1024.6820537692793,1398.6539476492046,-5,0
2142,Daniel Marcos,1865.8452574377015,1935.3857813690342,-1,4
946,Daniel Omielanczuk,1517.5519330162122,1736.1119303476282,-3,3
740,Daniel Pineda,1606.4156676887994,1850.2625975501803,-3,2
541,Daniel Roberts,1561.4480145004188,1780.4225514140812,-3,3
1831,Daniel Rodriguez,1963.8684022580528,2090.168227082415,2,4
2070,Daniel Santos,1847.0582147865196,1847.0582147865196,3,3
851,Daniel Sarafian,1458.9867810196013,1646.0473634250297,-1,1
1457,Daniel Spitz,1327.0809366769104,1506.4015519131858,-2,1
1114,Daniel Spohn,1360.3599892988498,1360.3599892988498,-1,0
1494,Daniel Teymur,1281.882199472454,1361.5742137067632,-1,1
2120,Daniel Zellhuber,1790.124728905566,1843.2488847669742,-1,3
1385,Danielle Taylor,1380.486217687195,1603.4355906038309,-2,2
495,Danillo Villefort,1360.3599892988498,1360.3599892988498,-1,0
1746,Danilo Belluardo,1196.6117124755337,1292.2194561592219,-2,0
1906,Danilo Marques,1433.4543436623126,1698.3688312189793,-2,2
228,Danny Abbadi,1321.0287537982588,1360.3599892988498,-2,0
2275,Danny Barlow,1572.9464628175267,1714.545709459613,-1,2
633,Danny Castillo,1756.3284647536134,1973.1268607127397,-4,3
1887,Danny Chavez,1376.4303945645272,1585.253109942561,-2,1
666,Danny Downes,1250.6802490770267,1358.8770677191644,-2,0
1492,Danny Henry,1503.7554260579573,1833.5245005560275,-2,2
1009,Danny Martinez,1292.822396031789,1299.917823510635,1,1
1034,Danny Mitchell,1289.106251735132,1419.4105639082754,-2,0
1311,Danny Roberts,1558.4454085948123,1837.9793266006104,-3,2
2287,Danny Silva,1759.859037173461,1759.859037173461,2,2
398,Dante Rivera,1360.3599892988498,1360.3599892988498,-1,0
2115,Danyelle Wolf,1368.4044587222797,1368.4044587222797,-1,0
2290,Daria Zhelezniakova,1686.1198491961811,1729.5093385346565,1,1
2036,Darian Weeks,1251.6663875278407,1335.345197925204,-3,0
1622,Darko Stosic,1224.0878681508555,1663.1812271810597,-3,1
785,Daron Cruickshank,1575.816615189296,1814.3226302141188,-3,2
1354,Darrell Horcher,1266.4652537034485,1515.7644838663884,-2,1
956,Darrell Montague,1186.1976082869533,1384.296868267322,-3,0
540,Darren Elkins,1770.0150555907442,2039.829403646144,-1,6
1462,Darren Stewart,1558.1739534038825,1669.0112218048353,-3,3
1252,Darren Till,1933.3566434628337,2173.0016030819147,-3,5
710,Darren Uyenoyama,1573.535523555663,1760.0463090626138,-2,2
1838,Darrick Minner,1522.1182311469627,1800.9919663345847,-3,2
522,Darrill Schoonover,1360.3599892988498,1360.3599892988498,-1,0
2220,Darrius Flowers,1211.9931604484382,1423.1202935920487,-3,0
1099,Dashon Johnson,1222.6762126442648,1360.3599892988498,-2,0
1000,Dave Galera,1360.3599892988498,1360.3599892988498,-1,0
668,Dave Herman,1424.5836624544227,1736.1119303476282,-4,1
51,Dave Menne,1261.1618084985835,1736.1119303476282,-4,1
98,Dave Strasser,1498.1356288549161,1736.1119303476282,-1,1
974,Davey Grant,1808.2187947476295,1808.2588244802714,1,3
1460,Davi Ramos,1773.1357015290075,1917.7948574807563,-2,4
91,David Abbott,1180.0109734075552,1323.4584204897517,-3,0
424,David Baron,1360.3599892988498,1360.3599892988498,-1,0
380,David Bielkheden,1559.6513979468225,1734.3694299000902,-1,1
565,David Branch,1756.780018329336,2031.475529119123,-2,2
1843,David Dvorak,1514.420827559896,1904.776492459936,-3,3
251,David Heath,1408.28458327719,1736.1119303476282,-3,2
445,David Kaplan,1335.6024948996715,1360.3599892988498,-2,0
262,David Lee,1129.5997180481754,1360.3599892988498,-2,0
94,David Loiseau,1467.4076079237705,1896.3484960998267,-4,3
2393,David Martinez,1586.1915095266872,1586.1915095266872,1,1
1068,David Michaud,1433.1066297873158,1527.4244664466694,-1,1
574,David Mitchell,1456.8976875838555,1633.859784791741,-2,1
2024,David Onama,1958.321959752949,1958.321959752949,4,4
131,David Terrell,1833.687889734978,2000.646050795249,1,1
1341,David Teymur,1975.5363061029907,2129.7924612428305,-1,5
1624,David Zawada,1569.1807043260974,1622.7026844681695,-2,1
1546,DeAnna Bennett,1500.0,1500.0,0,0
2078,Dean Barry,1444.0438495959313,1444.0438495959313,-1,0
214,Dean Lister,1827.4346280975776,1888.303479081243,-1,2
1471,Deiveson Figueiredo,2082.0533299422955,2201.3973245635298,-2,5
807,Delson Heleno,1360.3599892988498,1360.3599892988498,-1,0
618,Demetrious Johnson,2199.7787495826933,2274.4530737773184,-1,13
346,Demian Maia,1999.0410584155748,2228.269186838716,-2,7
453,Denis Kang,1480.0727594374034,1506.6246437748284,-1,1
461,Denis Stojnic,1241.898602064699,1436.1796800690367,-2,0
2067,Denis Tiuliulin,1310.4421041569674,1601.8854701621076,-4,1
2119,Denise Gomes,1676.3006511870024,1676.3006511870024,3,3
723,Dennis Bermudez,1798.4965660292,1944.7628055405585,1,7
2222,Dennis Buzukja,1395.6060595768263,1430.2351769104116,-1,1
18,Dennis Hallman,1875.9252481608175,1875.9252481608175,1,2
308,Dennis Siver,1807.2661552340107,1925.2121511754017,1,4
2051,Denys Bondar,1119.772202466813,1292.3572483400228,-3,0
1752,Dequan Townsend,1112.0568964636182,1360.3599892988498,-4,0
849,Derek Brunson,2057.6378638524466,2217.1369129206787,-2,5
463,Derek Downey,1360.3599892988498,1360.3599892988498,-1,0
1748,Deron Winn,1501.509999731114,1687.7387978185104,-1,1
1738,Derrick Krantz,1318.864755041619,1460.0529596678414,-2,0
1057,Derrick Lewis,1999.2503428637465,2201.7067366500073,1,6
213,Derrick Noble,1330.8280461729887,1330.8280461729887,-1,0
1463,Desmond Green,1795.4415449668834,1795.4415449668834,2,2
1378,Devin Clark,1593.8573538630853,1763.6880671614101,-2,2
1444,Devin Powell,1368.9031634470246,1464.8849952084881,-1,1
1648,Devonte Smith,1505.7337058506748,1796.9383290852768,-2,2
1111,Dhiego Lima,1562.331120632423,1652.3129863059794,-2,3
1804,Diana Belbita,1166.3234386381441,1337.350697265482,-3,1
715,Diego Brandao,1770.7354565522169,1825.950239901576,-1,3
1093,Diego Ferreira,1977.9148349361728,2155.604194718884,-1,6
2196,Diego Lopes,2201.4883943839704,2266.2387902394794,-1,5
610,Diego Nunes,1614.2261135056192,1700.4964521669076,-1,1
1169,Diego Rivas,1458.5824426013157,1863.2570760029478,-2,2
143,Diego Sanchez,1717.3045502329035,2092.5273320483275,-1,6
295,Diego Saraiva,1114.342731442241,1271.4290698070881,-3,0
1284,Dileno Lopes,1304.9133431968094,1360.3599892988498,-2,0
50,Din Thomas,1577.6938646961694,1799.2854401158258,-2,4
2309,Dione Barbosa,1581.070152169908,1736.1119303476282,1,1
2388,Diyar Nurgozhay,1180.1812278765412,1180.1812278765412,-1,0
2386,Djorden Santos,1293.378696636924,1293.378696636924,-1,0
1381,Dmitrii Smoliakov,1088.9647124530188,1273.9741591447603,-3,0
1585,Dmitry Sosnovskiy,1787.1438878896872,1787.1438878896872,1,1
280,Dokonjonosuke Mishima,1323.1497062404344,1379.6400826883728,-2,0
1757,Domingo Pilarte,1319.8043979327356,1374.795026155328,-2,0
1273,Dominic Waters,1294.1963973297193,1365.36430445259,-3,0
677,Dominick Cruz,2033.2301249822533,2189.2263344996773,-1,5
1481,Dominick Reyes,2075.1573000642456,2139.6687167174678,3,6
1280,Dominique Steele,1342.6855632767315,1618.4380022780435,-3,1
1643,Don Madge,1834.7258996866915,1834.7258996866915,2,2
2122,Don Shainis,1272.3396230051533,1460.0909960926506,-2,0
1806,Don'Tale Mayes,1416.3066279105803,1631.7122790409182,-3,2
617,Donald Cerrone,1833.3348946729448,2219.118118274372,-6,8
388,Dong Hyun Kim,1973.1363505932586,2106.1461222255216,-1,5
1310,Dong Hyun Ma,1410.3331341803075,1599.0176467452852,-3,3
2352,DongHun Choi,1736.1119303476282,1736.1119303476282,1,1
584,Dongi Yang,1615.9979515583268,1652.1622060205923,1,1
679,Donny Walker,1241.345257900895,1360.3599892988498,-2,0
1187,Dooho Choi,1890.012474382268,1959.9814517831303,2,3
363,Dorian Price,1360.3599892988498,1360.3599892988498,-1,0
327,Doug Evans,1216.4746252116242,1432.5526210021371,-2,0
1016,Douglas Silva de Andrade,1730.475392175014,1834.045225947867,-1,2
1443,Drakkar Klose,1962.8407330831756,2073.13793810467,-1,4
1957,Drako Rodriguez,1184.8301988811577,1271.3860438046947,-2,0
978,Drew Dober,1754.8604349585041,1969.8061537856092,-3,3
141,Drew Fickett,1692.9000552533412,1818.9659832056748,1,2
275,Drew McFedries,1515.2879039278214,1697.2061842653322,-1,1
1911,Dricus Du Plessis,2392.523535105316,2392.523535105316,9,9
96,Duane Ludwig,1536.882856260691,1908.3248225745222,-3,2
1745,Duda Santana,1360.3599892988498,1360.3599892988498,-1,0
1907,Dusko Todorovic,1273.0666537499733,1580.1998474793345,-3,1
265,Dustin Hazelett,1645.9022556473144,1855.697007636907,-3,3
703,Dustin Jacoby,1885.0886458806633,2007.094619523137,2,6
857,Dustin Kimura,1461.727465832872,1803.7099288389334,-2,1
729,Dustin Neace,1360.3599892988498,1360.3599892988498,-1,0
962,Dustin Ortiz,1838.3863877868914,1871.3610734773645,-1,3
726,Dustin Pague,1367.9833340460848,1583.8257658794555,-4,1
609,Dustin Poirier,2258.4819855470487,2376.081397253345,-1,5
1936,Dustin Stoltzfus,1581.3826686207292,1627.8635948214708,-1,1
1681,Dwight Grant,1491.9554543083473,1746.3395188280756,-3,2
884,Dylan Andrews,1327.2057213139453,1790.2473337692834,-3,2
2303,Dylan Budka,1268.300968634216,1360.3599892988498,-3,0
226,Ed Herman,1628.517915485214,1869.719607217283,-2,4
1158,Eddie Alvarez,2098.3705217357196,2255.18497423989,-1,3
1106,Eddie Gordon,1431.5879240375514,1736.1119303476282,-3,1
917,Eddie Mendez,1309.3257156670556,1309.3257156670556,-1,0
106,Eddie Ruiz,1300.9161054370652,1300.9161054370652,-1,0
259,Eddie Sanchez,1453.7853853780869,1736.1119303476282,-2,2
639,Eddie Wineland,1525.3852894958125,1816.4075698036586,-3,2
693,Eddie Yagin,1391.0598092729308,1391.0598092729308,1,1
2211,Edgar Chairez,1467.1496209626207,1484.0396374366912,1,1
489,Edgar Garcia,1028.743455474288,1560.2079411626905,-4,0
309,Edilberto de Oliveira,1282.0501209469985,1360.3599892988498,-2,0
941,Edimilson Souza,1764.0833645093628,1957.9333188244127,-1,3
1660,Edmen Shahbazyan,1791.3853329718374,1916.1040071356188,2,4
736,Ednaldo Oliveira,1226.7730891457486,1344.613954257683,-2,0
590,Edson Barboza,1983.6261494521868,2116.441655950198,-1,4
2249,Eduarda Moura,1701.5387583884622,1701.5387583884622,1,1
1764,Eduardo Garagorri,1482.6375100853634,1658.8612288073825,-2,1
676,Edward Faaloloto,1227.615696747253,1273.5956884778484,-2,0
115,Edwin DeWees,1223.2116072721346,1444.1319602466458,-3,0
648,Edwin Figueroa,1324.60206256133,1486.404871617955,-3,2
432,Efrain Escudero,1480.7387927245163,1945.878711585801,-2,2
756,Eiji Mitsuoka,1277.5073106967634,1320.546777780932,-2,0
1619,Elias Garcia,1146.298134068772,1222.6157691307817,-2,0
943,Elias Silverio,1593.6563814715682,1873.745362768876,-2,3
1042,Elias Theodorou,1911.4153639545657,1967.7219920320708,-1,3
2379,Elijah Smith,1743.583415931558,1743.583415931558,1,1
438,Eliot Marshall,1598.6169472581607,1852.9478016233554,-3,3
1996,Elise Reed,1399.8056229729998,1442.7631558593991,-1,1
1090,Elizabeth Phillips,1439.3380135986574,1492.1544734342,-1,1
1255,Elizeu Zaleski dos Santos,1812.1151011833038,2150.5448788822605,-1,7
2158,Elves Brener,1741.156002550825,1940.925767817344,-2,3
1330,Elvis Mutapcic,1348.3157863859876,1447.6547750795996,-2,0
31,Elvis Sinosic,1298.7413081066052,1736.1119303476282,-6,1
1438,Emil Meek,1657.1930245792992,1917.6640692839612,-3,1
2095,Emily Ducote,1478.981992056526,1791.1516989974073,-1,1
1208,Emily Kagan,1151.1451560611317,1360.3599892988498,-2,0
1556,Emily Whitmire,1188.0071344053688,1654.9651902903256,-3,2
1303,Enrique Barzola,1669.0709527104611,1832.0296549798256,-1,4
1306,Enrique Marin,1364.28408422535,1447.3915292662846,-2,0
2384,Eric McConico,1394.344258764255,1394.344258764255,-1,0
250,Eric Schafer,1484.2689341774449,1733.9846177013426,-4,2
1449,Eric Shelton,1438.085229860105,1520.0256984054176,-1,1
1376,Eric Spicely,1338.3190756181225,1785.4513342583764,-4,2
745,Eric Wisely,1169.3265292686417,1393.7920241535185,-2,0
2021,Erick Gonzalez,1225.345708736826,1362.1135516656666,-3,0
1302,Erick Montano,1280.5319169198613,1594.444770466196,-2,1
684,Erick Silva,1629.738442908947,1873.0485512339674,-2,2
1256,Ericka Almeida,1236.7037319692263,1333.3061492763297,-2,0
638,Erik Koch,1604.659330201741,1854.300887413095,1,2
784,Erik Perez,1889.094243017848,1889.094243017848,3,3
2132,Erik Silva,1171.4436479007172,1176.7989032595817,-2,0
2013,Erin Blanchfield,2159.079283777833,2159.079283777833,1,6
1019,Ernest Chavez,1453.3037599806748,1594.444770466196,-2,1
2310,Ernesta Kareckaite,1474.5942056875629,1474.5942056875629,1,1
1497,Eryk Anders,1769.3769162696367,1987.3773455588948,2,2
2174,Esteban Ribovics,1802.4910633538327,1832.2237161185224,-1,3
912,Estevan Payan,1167.4341879624637,1301.7058180661654,-3,0
56,Eugene Jackson,1410.0443929333287,1554.5271018269852,-1,1
465,Evan Dunham,1698.964925004175,1912.4896964318923,-3,4
2077,Evan Elder,1555.791070217914,1555.791070217914,3,3
17,Evan Tanner,1728.1107345147439,1980.7681113611916,-2,4
20,Fabiano Iha,1405.4614420543098,1830.5210027293574,-2,2
173,Fabiano Scherner,1271.8024722706823,1360.3599892988498,-2,0
1972,Fabio Cherant,1165.1278444730028,1308.4613825376214,-3,0
580,Fabio Maldonado,1581.1807342212621,1694.7193409584763,-2,3
514,Fabricio Camoes,1350.931114181988,1625.251566118561,-3,1
307,Fabricio Werdum,2122.9502953887168,2401.7915815198267,1,6
104,Falaniko Vitale,1730.1539972056528,2007.3474344044216,-1,1
1779,Fares Ziam,1947.4704815103607,1947.4704815103607,5,5
2173,Farid Basharat,1964.4448438567574,1964.4448438567574,4,4
2323,Fatima Kline,1557.1793226150905,1557.1793226150905,1,1
1199,Felice Herrig,1472.9902686244952,1911.2177542211016,-4,4
1736,Felicia Spencer,1661.8437859173166,1794.0819199502857,1,1
688,Felipe Arantes,1588.5707168529188,1742.0502145521684,-3,2
2264,Felipe Bunes,1529.0339083189826,1529.0339083189826,1,1
1696,Felipe Colares,1461.3422022822858,1612.605628666612,-2,1
2318,Felipe Lima,1861.077270354978,2118.4659849638983,-1,2
1333,Felipe Olivieri,1249.5895675074812,1249.5895675074812,-1,0
1393,Felipe Silva,1445.7819028157382,1739.4850650204876,-2,1
2236,Felipe dos Santos,1355.7408016885418,1510.6897344345755,-2,1
2358,Feng Xiaocan,1360.3599892988498,1360.3599892988498,-1,0
1283,Fernando Bruno,1302.875021233849,1360.3599892988498,-2,0
2189,Fernando Padilla,1636.202029198942,1903.297125363706,-1,1
2082,Fernie Garcia,1059.2862467706825,1185.6487486763415,-4,0
1352,Filip Pejic,1183.6309965648495,1183.6309965648495,-1,0
326,Floyd Sword,1331.064439290885,1331.064439290885,-1,0
142,Forrest Griffin,1953.124657939425,1991.5564149898707,1,3
242,Forrest Petz,1338.920762780454,1627.1515657148266,-3,1
930,Francimar Barroso,1579.368532133637,1796.6143136933583,-2,2
701,Francis Carmont,1818.2589702511186,2018.3986798329008,-3,6
2129,Francis Marshall,1496.948166152911,1615.2143492672437,-1,1
1322,Francis Ngannou,2432.770365230092,2432.770365230092,6,6
1945,Francisco Figueiredo,1462.2410700810337,1604.823685247148,-1,1
2160,Francisco Prado,1499.8900279964168,1599.80813260539,-2,1
667,Francisco Rivera,1541.4604057754777,1718.6057260743055,-3,3
1036,Francisco Trevino,1451.2659902954786,1727.8185213049935,-2,1
800,Francisco Trinaldo,1897.1716109348963,1995.4895613980555,-1,7
1477,Frank Camacho,1318.6987841275447,1477.702709299201,-3,1
490,Frank Lester,1360.3599892988498,1360.3599892988498,-1,0
57,Frank Mir,1869.2572866471808,2033.391990888148,-2,4
116,Frank Trigg,1530.1973766785015,1862.4598523297816,-4,2
292,Frankie Edgar,1863.6225491232615,2293.3268821739753,-3,6
1220,Frankie Perez,1466.1286179902245,1686.0305719638031,-2,1
1130,Frankie Saenz,1495.4480499242068,1973.1325906052793,-2,3
601,Fredson Paixao,1360.3599892988498,1360.3599892988498,-1,0
1231,Fredy Serrano,1511.2899696991499,1819.8426699202578,-2,2
1850,Gabe Green,1621.8568578160025,1782.3007274503657,1,2
260,Gabe Ruediger,1175.794051106196,1332.8504507378734,-3,0
1179,Gabriel Benitez,1477.9654279760823,1823.7468319386362,-2,2
2141,Gabriel Bonfim,2017.5138689164162,2017.5138689164162,2,2
193,Gabriel Gonzaga,1618.5255083022512,1961.9377726315665,-1,4
2113,Gabriel Miranda,1357.5226950406961,1502.042012475951,-2,1
2182,Gabriel Santos,1663.492243834585,1663.492243834585,2,2
1758,Gabriel Silva,1258.5947463850625,1397.0654314753604,-2,0
2170,Gabriella Fernandes,1524.821322494414,1524.821322494414,2,2
2075,Gadzhi Omargadzhiev,1258.2038599189232,1360.3599892988498,-2,0
1417,Gadzhimurad Antigulov,1378.570594450399,1922.4014986632926,-4,2
1948,Gaetano Pirrello,1331.3168653334849,1408.5192395409172,-2,0
1491,Galore Bofando,1497.2671587004027,1627.633830327651,-1,1
12,Gan McGee,1726.6233162171657,1815.943609314662,-1,2
953,Garett Whiteley,1157.6382333841166,1360.3599892988498,-3,0
1241,Garreth McLellan,1342.0751613186358,1575.9212366184054,-3,1
2094,Garrett Armfield,1512.7596909537833,1645.0031296222787,-2,2
1013,Gasan Umalatov,1473.3416531786602,1571.8158142225977,-2,1
2186,Gaston Bolanos,1356.6717133691232,1567.6533441029478,-1,1
2401,Gauge Young,1243.5745519889174,1243.5745519889174,-1,0
1453,Gavin Tucker,1684.86044420989,1945.1266324421656,-2,3
1288,Geane Herrera,1448.1152243895847,1574.550754623204,-2,1
871,Gegard Mousasi,2233.656334529432,2233.656334529432,5,5
2047,Genaro Valdez,1060.7359331699092,1315.8521115878357,-3,0
83,Genki Sudo,1639.4386250513269,1736.1119303476282,1,1
1576,Geoff Neal,2076.0896557377673,2076.0896557377673,1,5
442,George Roop,1512.271625331652,1627.2156564967158,-2,2
352,George Sotiropoulos,1616.9915027881377,2164.848363411372,-4,7
1006,George Sullivan,1521.6822409510066,1925.7970172854766,-3,2
119,Georges St-Pierre,2465.3541896307365,2465.3541896307365,13,13
532,Gerald Harris,1696.6423089595742,1888.9865377488215,-1,3
1430,Gerald Meerschaert,1733.5029161451462,1876.004859392162,-2,3
114,Gerald Strebendt,1360.3599892988498,1360.3599892988498,-1,0
